id,published at,channel Id,channelTitle,title,description,tags,thumbnailUrl,category Id,view count,like count,comment count,duration,caption,channelLabel,matched_terms,matched_count,view_count_numeric
Fv2IoggUQ8c,2025-07-18T15:00:06Z,UC6AG81pAkf6Lbi_1VC5NmPA,TBS NEWS DIG Powered by JNN,農業票の行方…終盤情勢は　複数区でも変化 与党過半数割れの可能性【7月18日(金)#報道1930】,"7月18日(金)に放送されたBS-TBS「報道1930」の番組内容を配信します。

『農業票の行方…終盤情勢は　複数区でも変化 与党過半数割れの可能性』

▽大物議員らが次々と応援演説に...令和のコメ騒動に揺れる山形県で起きている異変
▽参院でも自公過半数割れの可能性　辞任?大連立?石破総理の決断は
▽どうなる?“ポスト石破”レース　参院選後の政局の行方

#田﨑史郎（政治ジャーナリスト）
#佐藤千矢子（毎日新聞 専門編集委員）
#米重克洋（JX通信社 代表取締役）

#参議院選挙　#票田　#農業票　#複数区　#ポスト石破

詳しくはHPへ👇
https://bs.tbs.co.jp/houdou1930/
インスタグラムはこちら👇
http://instagram.com/houdou1930/
TikTokはこちら👇
http://tiktok.com/@bstbs1930

▼TBS NEWS DIG 公式サイト　https://newsdig.tbs.co.jp/

▼チャンネル登録をお願いします！
http://www.youtube.com/channel/UC6AG81pAkf6Lbi_1VC5NmPA?sub_confirmation=1

▼情報提供はこちらから「TBSインサイダーズ」
https://www.tbs.co.jp/news_sp/tbs-insiders.html

▼映像提供はこちらから「TBSスクープ投稿」
https://www.tbs.co.jp/news_sp/toukou.html

#ニュース #news #TBS #newsdig","['ニュース', 'NEWS', 'TBS', 'NEWSDIG', 'TBSNEWSDIG', '報道', '最新ニュース']",https://i.ytimg.com/vi/Fv2IoggUQ8c/hqdefault.jpg,25,218253,1147,649,PT1H5M10S,False,TBS NEWS DIG Powered by JNN,参議院選挙;参院;参院選;石破,4.0,218253
k4wInuO10w8,2025-07-18T23:54:29Z,UCh-h6KNfRKJFkQUqOAIFxuQ,にっぽん見守り党,【参院選最新】「石破総理は史上最低の総理に認定…」大型選挙三連敗で遂に会見も続投ある！？最終議席予測が余りにも悲惨で須田慎一郎氏と山本期日前氏も青ざめる！【勝手に論評】,"2025年7月19日、昨日石破総理は21日午後2時から記者会見を開く予定だと明らかにし、ジャーナリストの須田慎一郎氏と山本期日前氏は、ネットメディアで最終的な議席予測を出しました。こちらのチャンネルではナビゲーターの【東雲マコ】が政治のニュースや動画、ネットの反応などを引用しながら、事実を調査し是々非々で論評していくエンタメ系ニュースメディアです！

▼おすすめ再生リスト
国民民主党
https://www.youtube.com/playlist?list=PL9KPS92REIhZS9woEVwnDvqgf87iXU_Es

石丸伸二最新ニュース
https://www.youtube.com/playlist?list=PL9KPS92REIhZs7z4vQm8htUF9I0_2xFGv

衆院選2024まとめ
https://www.youtube.com/playlist?list=PL9KPS92REIhZAyq3nwPsY_rO1QejIp02g

▼チャンネル登録まだの方は登録お願いします！
http://www.youtube.com/channel/UCh-h6KNfRKJFkQUqOAIFxuQ?sub_confirmation=1

▼X(旧Twtitter)はこちら！
https://twitter.com/seiji4everyone

====================================
〇目次
0:00 ハイライト
0:59 最新情報・概要
2:03 石破総理は辞任しない！？
3:22 自民党の議席予測
6:26 一人区の情勢
8:08 注目選挙区では
15:17 国民民主党は１８か
18:22 再生の道は１議席取る
2053:57 論評まとめ(個人の見解です)
====================================
〇引用
【自公39議席】参院選直前！全政党の議席予想／参政党へのファクトチェックがむしろ追い風に？／社民党が生き残る道は？／国民民主党は目標達成なるか？ ＜山本期日前×須田慎一郎＞
https://www.youtube.com/watch?v=IdmZR4e80F4

○関連チャンネル
▼まるチャンネル(石丸伸二公式)
https://www.youtube.com/@shinji_ishimaru_1982

▼地域政党 再生の道
https://www.youtube.com/@The-Path-to-Rebirth

▼国民民主党
https://www.youtube.com/@DPFPofficial

▼たまきチャンネル
https://www.youtube.com/@tamaki-channel

#参院選
#自民党
#石破総理
#国民民主党
#玉木雄一郎
#石丸伸二
#再生の道
#にっぽん見守り党
#東雲マコ

！当事者からの修正削除要請は真摯に対応いたしますので、概要欄の連絡先からお願いいたします

※コメントはコミュニティガイドラインを参考にお願いします
※誹謗中傷はお止めください
※ハイライトは、分かりやすく伝えるため前後関係がなく繋がっている場合があります。詳しくは本編をご覧ください。
※字幕付けは聞こえた音声と前後関係から想定して付けており間違っている場合もございます
※チャンネル主からの「いいね」は、ご意見ありがとうございますの意です(同意したわけではありません)
※サムネイルやタイトルは時期や影響を考え変更する場合があります
声：VOICEVOX 四国めたん
BGM:chill ending、勇敢なる進撃／ni-music",[],https://i.ytimg.com/vi/k4wInuO10w8/hqdefault.jpg,25,179036,2735,471,PT22M,False,自民党,,,179036
DEEdx5dT-mw,2025-07-19T03:00:12Z,UCI2V8_oyLILHLVw2KisgsjQ,WCJP-世界に誇る日本-,【超速報】参院選中盤に石破政権に異変が発生し政界に激震が走る #参院選2025 #石破茂 #政治 #海外の反応 #wcjp,,[],https://i.ytimg.com/vi/DEEdx5dT-mw/hqdefault.jpg,22,117794,1932,82,PT1M,False,自民党,,,117794
W3Tl7MZkOOc,2025-07-18T17:09:48Z,UCo2wt5FpnvMSrzWnrqmnQ2A,しゅりジャーナル / Shuri Aoshima,【討論LIVE】参院選前に外国人と人手不足をみんなで考えよう,"参議院選で注目の“外国人労働者”と“人手不足”をテーマに、
視聴者のみなさんと一緒に考える配信です。

🔹 本日のトークポイント
 1. 各党の受け入れ政策をおさらい
 2. 建設・介護・飲食業界のリアルな現場事情
 3. 外国人労働のメリット・デメリット

💬 コメントで「あなたの職場はどう？」「こんな政策があれば助かる」など、積極的にアイデアをシェアしてください

👍 いいね＆チャンネル登録で、みんなの声をもっと集めましょう
🔔 通知ONで最新トークにもすぐ参加できます

#参議院選 #外国人労働者 #人手不足 #政治経済 #ニュース討論  
#労働市場 #視聴者参加 #ライブ配信 #YouTubeLive #Tokyo #Japan",[],https://i.ytimg.com/vi/W3Tl7MZkOOc/hqdefault.jpg,25,91628,196,3,PT4H22M15S,False,自民党,,,91628
mZgawFrNMMY,2025-07-18T15:18:21Z,UCjAK12YIuBsCb5pSqLEfyhA,酷民の叫び【こくみんのさけび】,三橋貴明【消費税】　＃三橋貴明　＃さや　＃参院選,"数ある動画の中から
当チャンネルのご視聴ありがとうございます！
選挙や政治に目を向け国民の皆さんで
より良い政治家や政党を選ぶきっかけに
なれたらと思い微力ながら当チャンネルを
制作致しました🥰

【引用元】
■三橋TV　様
https://www.youtube.com/@mitsuhashipress

動画内は様々な動画を引用しておりますが
著作権侵害が目的ではありません。
動画内で使用している画像やその他著作物の
権利は各所有者及び団体に帰属します。
何卒宜しくお願い致します。",[],https://i.ytimg.com/vi/mZgawFrNMMY/hqdefault.jpg,19,79737,1301,40,PT54S,False,自民党,,,79737
W2LNxd_XK9k,2025-07-19T04:25:34Z,UCuTAXTexrhetbOe3zgskJBQ,日テレNEWS,【朝ニュースライブ】最新ニュースと生活情報（7月19日） ──THE LATEST NEWS SUMMARY（日テレNEWS LIVE）,"・メンバーシップ「日テレNEWSクラブ」始まりました
月額290円で所属歴に応じ色が変化しステータスアップしていくバッジ特典や、ライブ配信のチャットで使えるスタンプなどの基本機能が特典となります!! 
https://www.youtube.com/channel/UCuTAXTexrhetbOe3zgskJBQ/join

【ラインアップ】
・【参院選】各党のトップ、平日最後の訴え　第一声との変化は
・厳しい暑さ、3連休も続く見込み　影響は牛乳にも…“今後に不安”
・石破首相、米財務長官と面会　関税協議の加速化要請
・信者と警察“衝突”も　韓国“統一教会”本部に家宅捜索　尹錫悦前大統領夫人の不正めぐり
・""黒いミャクミャク""大量窃盗か　「限定グッズは高く売れる」……大学生逮捕
・トランプ大統領「慢性静脈不全」足にむくみで検査　どんな病気なのか
・スマホから「チップ」拡大中…デリバリーやタクシーも　街の人たちの本音は？
・学歴詐称疑惑の伊東市長“卒業証書”の提出拒否
・両陛下と愛子さま、那須御用邸で静養に
・福井女子中学生殺人事件で再審無罪判決“うその供述に沿う関係者供述が形成された疑い払拭出来ず”
・関東甲信・北陸など梅雨明け発表　熱中症搬送も
・上皇さまが東大病院を退院　新たに投薬治療　検査で「上室性不整脈」確認
・韓国“統一教会”本部などに家宅捜索　尹錫悦前大統領夫人に高級バッグなど贈った疑惑
・順天堂医院側に賠償命令　内視鏡検査後に女性死亡　東京地裁
・“刃物”刺さった女性「息子に刺された」搬送も死亡　息子を確保　千葉市
・東京高検検事長に就任、川原隆司氏が会見「検察が国民の信頼にこたえるために尽くしたい」
・ウクライナで新内閣発足　首相にスビリデンコ氏

ほか


◇日本テレビ報道局のSNS
X（旧Twitter）　https://twitter.com/news24ntv
TikTok　https://www.tiktok.com/@ntv.news
Facebook　https://www.facebook.com/ntvnews24
Instagram　https://www.instagram.com/ntv_news24/?hl=ja

◇【最新ニュース配信中】日テレNEWS  
https://news.ntv.co.jp/

#日テレ​​　#ニュース​　#live　#まとめ　#ntv　#live　#日テレnewsnnn　#事件　#事故　#参議院選挙　#アメリカ　#トランプ大統領　#クマ　#ウクライナ　#石破首相　#上皇さま　#チップ　#関税協議　#順天堂医院　#熱中症","['news', 'ニュース', '日テレNEWS', '日テレ', '最新情報', 'NEWS', '事件', '事故', '地震', '政治', '社会', '国際', '首相', '大統領', 'news_ntv', 'latest news', 'live', 'ライブ', 'まとめ', 'UCuTAXTexrhetbOe3zgskJBQ', '日本テレビ', '日本', 'Japan', 'Tokyo', 'NTV', '報道', '@ntv_news']",https://i.ytimg.com/vi/W2LNxd_XK9k/hqdefault.jpg,25,62594,194,8,PT8H2M50S,False,日テレNEWS,参議院選挙;参院;参院選;東京;石破,5.0,62594
PGQUfG3iIMo,2025-07-19T10:52:48Z,UCuTAXTexrhetbOe3zgskJBQ,日テレNEWS,【昼ニュースライブ】最新ニュースと生活情報（7月19日） ──THE LATEST NEWS SUMMARY（日テレNEWS LIVE）,"・メンバーシップ「日テレNEWSクラブ」始まりました
月額290円で所属歴に応じ色が変化しステータスアップしていくバッジ特典や、ライブ配信のチャットで使えるスタンプなどの基本機能が特典となります!! 
https://www.youtube.com/channel/UCuTAXTexrhetbOe3zgskJBQ/join

【ラインアップ】
・3連休初日、各高速道路で渋滞　20km超も
・東北北部の梅雨明けが発表、3連休中は広範囲で猛烈な暑さの見込み
・線状降水帯“空からとらえる”挑戦、予測精度向上へ
・米トランプ大統領、関税措置「間もなく大きな合意発表」
・米トランプ大統領「ステーブルコイン」規制枠組み整備の法案に署名　「画期的な一歩を踏み出した」
・イスラエル軍、ガザ地区の難民キャンプを攻撃　停戦協議の進展なく
・米トランプ大統領、ウォール・ストリート・ジャーナルの発行元やオーナーらを提訴
・3か月監禁、男性保護の際「別の人にやられた」精神的に支配されたか
・「母を刺した記憶ない」刃物で刺され女性死亡、42歳息子を逮捕　千葉市
・【参院選】各党のトップ、平日最後の訴え　第一声との変化は
・ヒグマ警報出た街で…クマ駆除　直前に住宅街を歩く姿も　4年前に女性襲った個体とDNA一致
・厳しい暑さ、3連休も続く見込み　影響は牛乳にも…“今後に不安”
・韓国“統一教会”本部などに家宅捜索　尹錫悦前大統領夫人に高級バッグなど贈った疑惑
・""黒いミャクミャク""大量窃盗か　「限定グッズは高く売れる」……大学生逮捕
・トランプ大統領「慢性静脈不全」足にむくみで検査　どんな病気なのか
・スマホから「チップ」拡大中…デリバリーやタクシーも　街の人たちの本音は？


◇日本テレビ報道局のSNS
X（旧Twitter）　https://twitter.com/news24ntv
TikTok　https://www.tiktok.com/@ntv.news
Facebook　https://www.facebook.com/ntvnews24
Instagram　https://www.instagram.com/ntv_news24/?hl=ja

◇【最新ニュース配信中】日テレNEWS  
https://news.ntv.co.jp/

#日テレ​​　#ニュース​　#live　#まとめ　#ntv　#live　#日テレnewsnnn　#事件　#事故　#参議院選挙　#アメリカ　#トランプ大統領　#クマ　#ウクライナ　#石破首相　#上皇さま　#チップ　#関税協議　#順天堂医院　#熱中症","['news', 'ニュース', '日テレNEWS', '日テレ', '最新情報', 'NEWS', '事件', '事故', '地震', '政治', '社会', '国際', '首相', '大統領', 'news_ntv', 'latest news', 'live', 'ライブ', 'まとめ', 'UCuTAXTexrhetbOe3zgskJBQ', '日本テレビ', '日本', 'Japan', 'Tokyo', 'NTV', '報道', '@ntv_news']",https://i.ytimg.com/vi/PGQUfG3iIMo/hqdefault.jpg,25,22687,132,0,PT6H32M21S,False,日テレNEWS,参議院選挙;参院;参院選;石破,4.0,22687
p6b7usLYrq8,2025-07-19T00:18:35Z,UCqFsrOBcN5tT2KNKW4hsUmw,時事ネタ・スキャンダル速報,自民党が参院選で敗北の可能性急浮上も立憲台頭で最悪の未来の始まり #時事 #参院選 #自民党 #立憲民主党,,[],https://i.ytimg.com/vi/p6b7usLYrq8/hqdefault.jpg,22,21203,359,8,PT1M,False,自民党,,,21203
rltxq7TsRuo,2025-07-19T03:19:21Z,UCuTAXTexrhetbOe3zgskJBQ,日テレNEWS,【夜ニュースライブ】最新ニュースと生活情報（7月19日） ──THE LATEST NEWS SUMMARY（日テレNEWS LIVE）,"・メンバーシップ「日テレNEWSクラブ」始まりました
月額290円で所属歴に応じ色が変化しステータスアップしていくバッジ特典や、ライブ配信のチャットで使えるスタンプなどの基本機能が特典となります!! 
https://www.youtube.com/channel/UCuTAXTexrhetbOe3zgskJBQ/join

【ラインアップ】
・東北から九州で夏空広がる…日本海側中心に猛烈な暑さ　東北北部で梅雨明け
・参院選、あす投開票　各党首ら最後の訴え…選挙戦最終日
・福島第一原発の“除染土”初の再生利用に向け首相官邸へ
・ベッセント米財務長官、万博でパビリオン視察　赤沢経済再生担当相が同行
・「ネパール館」98日目にオープン　大阪・関西万博で開幕から唯一開館できず…工事費用めぐり一時中断も
・福島町で駆除のクマ、新聞配達員を襲った個体と同一　DNA鑑定の結果
・EUが対露の新制裁を採択、イギリスも措置への参加を発表
・韓国で激しい雨…各地で洪水などの被害　4人死亡、2人が行方不明
・女子児童の体を校舎内で触るなどわいせつ行為か　小学校教諭の男逮捕
・プールにいる女子児童の盗撮目的で団地侵入か　特別支援学校教諭の男逮捕
・3連休初日…関東で青空　海水浴場は多くの人でにぎわう
・米トランプ大統領、ウォール・ストリート・ジャーナルの発行元やオーナーらを提訴
・3か月監禁、男性保護の際「別の人にやられた」精神的に支配されたか
・米トランプ大統領「ステーブルコイン」規制枠組み整備の法案に署名　「画期的な一歩を踏み出した」
・線状降水帯“空からとらえる”挑戦、予測精度向上へ
・米トランプ大統領、関税措置「間もなく大きな合意発表」
・「母を刺した記憶ない」刃物で刺され女性死亡、42歳息子を逮捕　千葉市
・【参院選】各党のトップ、平日最後の訴え　第一声との変化は
・ヒグマ警報出た街で…クマ駆除　直前に住宅街を歩く姿も　4年前に女性襲った個体とDNA一致
・厳しい暑さ、3連休も続く見込み　影響は牛乳にも…“今後に不安”
・3連休初日、各高速道路で渋滞　20km超も
・東北北部の梅雨明けが発表、3連休中は広範囲で猛烈な暑さの見込み
・線状降水帯“空からとらえる”挑戦、予測精度向上へ


◇日本テレビ報道局のSNS
X（旧Twitter）　https://twitter.com/news24ntv
TikTok　https://www.tiktok.com/@ntv.news
Facebook　https://www.facebook.com/ntvnews24
Instagram　https://www.instagram.com/ntv_news24/?hl=ja

◇【最新ニュース配信中】日テレNEWS  
https://news.ntv.co.jp/

#日テレ​​　#ニュース​　#live　#まとめ　#ntv　#live　#日テレnewsnnn　#事件　#事故　#参議院選挙　#アメリカ　#トランプ大統領　#クマ　#ウクライナ　#石破首相　#上皇さま　#チップ　#関税協議　#順天堂医院　#熱中症","['news', 'ニュース', '日テレNEWS', '日テレ', '最新情報', 'NEWS', '事件', '事故', '地震', '政治', '社会', '国際', '首相', '大統領', 'news_ntv', 'latest news', 'live', 'ライブ', 'まとめ', 'UCuTAXTexrhetbOe3zgskJBQ', '日本テレビ', '日本', 'Japan', 'Tokyo', 'NTV', '報道', '@ntv_news']",https://i.ytimg.com/vi/rltxq7TsRuo/hqdefault_live.jpg,25,11730,42,0,P0D,False,日テレNEWS,参議院選挙;参院;参院選;大阪;石破,5.0,11730
u5CuyzJA8LE,2025-07-19T04:02:49Z,UCuTAXTexrhetbOe3zgskJBQ,日テレNEWS,【夜ニュースライブ】最新ニュースと生活情報（7月18日） ──THE LATEST NEWS SUMMARY（日テレNEWS LIVE）,"・メンバーシップ「日テレNEWSクラブ」始まりました
月額290円で所属歴に応じ色が変化しステータスアップしていくバッジ特典や、ライブ配信のチャットで使えるスタンプなどの基本機能が特典となります!! 
https://www.youtube.com/channel/UCuTAXTexrhetbOe3zgskJBQ/join

【ラインアップ】
・【参院選】各党のトップ、平日最後の訴え　第一声との変化は
・厳しい暑さ、3連休も続く見込み　影響は牛乳にも…“今後に不安”
・夏本番…関東甲信や北陸などで梅雨明け　あすから3連休どう過ごす？
・参院選“最後の金曜”各党首の訴え…第一声からの「変化」は？
・石破首相、米財務長官と面会　関税協議の加速化要請
・信者と警察“衝突”も　韓国“統一教会”本部に家宅捜索　尹錫悦前大統領夫人の不正めぐり
・""黒いミャクミャク""大量窃盗か　「限定グッズは高く売れる」……大学生逮捕
・未明に銃声が…　体長2メートルのクマ駆除、緊迫の一部始終　北海道で男性死亡し警戒続く中
・トランプ大統領「慢性静脈不全」足にむくみで検査　どんな病気なのか
・スマホから「チップ」拡大中…デリバリーやタクシーも　街の人たちの本音は？
・学歴詐称疑惑の伊東市長“卒業証書”の提出拒否
・両陛下と愛子さま、那須御用邸で静養に
・福井女子中学生殺人事件で再審無罪判決“うその供述に沿う関係者供述が形成された疑い払拭出来ず”
・関東甲信・北陸など梅雨明け発表　熱中症搬送も
・上皇さまが東大病院を退院　新たに投薬治療　検査で「上室性不整脈」確認
・韓国“統一教会”本部などに家宅捜索　尹錫悦前大統領夫人に高級バッグなど贈った疑惑
・順天堂医院側に賠償命令　内視鏡検査後に女性死亡　東京地裁
・“刃物”刺さった女性「息子に刺された」搬送も死亡　息子を確保　千葉市
・東京高検検事長に就任、川原隆司氏が会見「検察が国民の信頼にこたえるために尽くしたい」
・ウクライナで新内閣発足　首相にスビリデンコ氏

ほか


◇日本テレビ報道局のSNS
X（旧Twitter）　https://twitter.com/news24ntv
TikTok　https://www.tiktok.com/@ntv.news
Facebook　https://www.facebook.com/ntvnews24
Instagram　https://www.instagram.com/ntv_news24/?hl=ja

◇【最新ニュース配信中】日テレNEWS  
https://news.ntv.co.jp/

#日テレ​​　#ニュース​　#live　#まとめ　#ntv　#live　#日テレnewsnnn　#事件　#事故　#参議院選挙　#アメリカ　#トランプ大統領　#クマ　#ウクライナ　#石破首相　#上皇さま　#チップ　#関税協議　#順天堂医院　#熱中症","['news', 'ニュース', '日テレNEWS', '日テレ', '最新情報', 'NEWS', '事件', '事故', '地震', '政治', '社会', '国際', '首相', '大統領', 'news_ntv', 'latest news', 'live', 'ライブ', 'まとめ', 'UCuTAXTexrhetbOe3zgskJBQ', '日本テレビ', '日本', 'Japan', 'Tokyo', 'NTV', '報道', '@ntv_news']",https://i.ytimg.com/vi/u5CuyzJA8LE/hqdefault.jpg,25,11543,29,0,PT6H54S,False,日テレNEWS,参議院選挙;参院;参院選;東京;石破,5.0,11543
dBG0yw80TWk,2025-07-19T01:26:52Z,UC293LgrQDhHiODzHnbFUwtQ,"政治の部屋【せいじ, seiji】",シゲルです２参議院選挙 #石破茂 #参政党 #選挙,@seiji_no_heya,['石破茂'],https://i.ytimg.com/vi/dBG0yw80TWk/hqdefault.jpg,25,9007,366,12,PT1M33S,False,自民党,,,9007
qXkz6Di8IC4,2025-07-19T00:26:34Z,UCmcJQG0VuZCV89jl1OODtfA,大森紀明 あおぞらチャンネル  参院選栃木選挙区候補者,大森紀明  参院選栃木選挙区 参政党公認候補者 街頭演説inJR宇都宮駅東口連絡通路,,[],https://i.ytimg.com/vi/qXkz6Di8IC4/hqdefault.jpg,22,4894,179,3,PT34M7S,False,自民党,,,4894
RD5IbUjZLeo,2025-07-19T12:16:21Z,UCuTAXTexrhetbOe3zgskJBQ,日テレNEWS,【政党フカボリ】 参議院選挙に向けて各政党の現状や課題について ── 政治ニュースライブ （日テレNEWS LIVE）,"3日に公示された参議院選挙。日本テレビでは、投票前に考える「政党フカボリ」と題して、投票の参考になるよう各政党の現状や課題についてシリーズでお伝えしています。

【ラインアップ】
・自民党「岩盤支持層」に異変……閉塞感打ち破れるか「現役世代の声を形に」
・公明党　組織力に“かげり”「若い世代からの支持が少ない」...SNS強化　新たな対話の入り口に
・ 国民民主党　“守り”と“攻め”の戦略　支持率急落の中…「現役世代」固める
・立憲民主党　“農業票”切り崩し戦略で「一泡ふかせる」　政権交代への道筋は･･･裏には不安も
・日本維新の会　「我々今『土俵際』ですよ」脱大阪・全国政党を目指すも…その苦悩とは
・共産党「若い層に届いていない」支持者高齢化…“老舗政党”の課題は？　れいわ新選組 相次ぐ“新興政党”で埋没の危機…流れ取り戻せるか？
・参政党“台風の目”支持率急増のワケは？　“保守”打ち出す日本保守党　差別化は？　社民党“生き残りをかける”老舗政党の今

◇メンバーシップ「日テレNEWSクラブ」始まりました
月額290円で所属歴に応じ色が変化しステータスアップしていくバッジ特典や、ライブ配信のチャットで使えるスタンプなどの基本機能が特典となります!! 
https://www.youtube.com/channel/UCuTAXTexrhetbOe3zgskJBQ/join

◇日本テレビ報道局のSNS
X（旧Twitter）https://twitter.com/news24ntv
TikTok　https://www.tiktok.com/@ntv.news
Facebook　https://www.facebook.com/ntvnews24
Instagram　https://www.instagram.com/ntv_news24/?hl=ja
Podcast　https://open.spotify.com/show/0qPKGdVKMgSRuc8fCgJyqm

◇【最新ニュース配信中】日テレNEWS  
https://news.ntv.co.jp/

#参議院　#自由民主党　#立憲民主党　#日本維新の会　#教育無償化を実現する会　#国民民主党　#公明党　#れいわ新選組　#日本共産党　#参政党　#日本保守党　#社会民主党　#みんなでつくる党　#NHK党　#再生の道　#チームみらい　#日本誠真会　#日本改革党　#無所属連合 　#政治　#2025　#日テレ​​　#ニュース​​","['news', 'ニュース', '日テレNEWS', '日テレ', '最新情報', 'NEWS', '事件', '事故', '地震', '政治', '社会', '国際', '首相', '大統領', 'news_ntv', 'latest news', 'live', 'ライブ', 'まとめ', 'UCuTAXTexrhetbOe3zgskJBQ', '日本テレビ', '日本', 'Japan', 'Tokyo', 'NTV', '報道', '@ntv_news']",https://i.ytimg.com/vi/RD5IbUjZLeo/hqdefault_live.jpg,25,2889,15,0,P0D,False,日テレNEWS,参議院選挙;大阪;投票;自民,4.0,2889
